chromosome,position,cm
1,112930006,142.678885
1,113020298,142.717916
1,113059220,142.81705
1,113263711,142.863322
1,113276156,142.979648
1,113348570,143.048693
1,113355928,143.122879
1,113400990,143.127445
1,113418415,143.227133
1,113751640,143.331558
1,113754252,143.398585
1,113818120,143.50742
1,113819478,143.593392
1,113824297,143.642825
1,114447914,143.763842
1,114455907,143.820989
1,114555118,143.864051
1,114561433,143.952834
1,114651076,144.058439
1,114653036,144.133989
1,114683304,144.289936
1,114720926,144.337211
1,114734778,144.445511
1,114821586,144.531401
1,114870307,144.69332
1,114878783,144.811626
1,114922790,145.022286
1,115575715,145.127727
1,115805959,145.290466
1,115808551,145.353128
1,115879821,145.474135
1,115882503,145.541406
1,115942900,145.68382
1,116013564,145.706216
1,116056472,145.981862
1,116203864,146.031882
1,116205848,146.161344
1,116408766,146.376736
1,116704771,146.453707
1,116712893,146.547851
1,116867355,146.674672
1,116920952,146.800794
1,117004657,146.851942
1,117028699,146.964446
1,117032885,147.120233
1,117104215,147.134843
1,117108830,147.219735
1,117294778,147.452022
1,117299472,147.565549
1,117472049,147.692868
1,117474146,147.774464
1,117568947,147.825654
1,117571079,147.88968
1,117592716,147.928582
1,117595062,147.994706
1,117778577,148.279844
1,117783083,148.354553
1,117816368,148.425378
1,118099243,148.473883
1,118106653,148.596812
1,118128443,148.726753
1,118279473,148.836643
1,118837888,148.939696
1,118841141,149.081018
1,118983177,149.153822
1,119025750,149.251477
1,119790055,149.459912
1,119915669,149.664895
1,119991429,149.687796
1,120022819,149.772502
1,120126990,149.824781
1,120128664,149.887746
1,120346162,150.121545
1,120350309,150.285046
1,120434626,150.301135
1,120437718,150.383663
1,120599177,150.396881
1,120611254,150.464311
1,120928505,150.779598
1,121089654,150.82389
1,144047058,150.837719
1,144469546,153.387025
1,144543300,153.744234
1,144929250,153.789844
1,145070495,154.180671
1,145192045,154.728917
1,145547963,154.837283
1,145561594,154.95517
1,145743096,154.992224
1,145805581,155.366356
1,145992311,156.18614
1,146118327,156.389465
1,146143010,156.534683
1,146470374,156.889689
1,146497488,157.020375
1,146500117,157.103189
1,146996480,157.282517
1,147004811,157.353698
1,147051493,157.399169
1,147053340,157.470352
1,147379941,157.736115
1,147401713,158.037479
1,147738125,159.322532
1,147903716,159.410846
1,147993905,159.586933
1,148525644,159.971944
1,149031060,160.885307
1,149211496,160.932745
1,149312712,161.055269
1,149335177,161.15901
1,149713534,161.193546
1,149748862,161.282296
1,149820656,161.849984
1,149997840,161.88399
1,150000165,161.929354
1,150957730,162.092387
1,151141213,162.201447
1,151338570,162.22753
1,151341417,162.276861
1,151535916,162.416202
1,151541715,162.505933
1,151780177,162.559585
1,151834188,162.657613
1,152141674,162.729291
1,152144275,162.784057
1,152536760,162.912136
1,152537954,163.007482
1,153165631,163.308317
1,153179467,163.409593
1,153181362,163.496082
1,153328347,163.615541
1,153338751,163.837195
1,153512347,163.963233
1,153612133,164.215261
1,154370020,164.401227
1,154400015,164.467942
1,154626705,164.551225
1,154691445,164.639988
1,154700649,164.858371
1,154706620,164.891135
1,154712358,165.088227
1,154769201,165.218595
1,154771964,165.33797
1,154786262,165.352727
1,154789036,165.419776
1,154834911,165.630533
1,154972984,165.653901
1,155033014,165.749505
1,156011444,165.858955
1,156204653,166.032982
1,156209857,166.125041
1,156335111,166.143809
1,156336792,166.21877
1,156392455,166.292714
1,156405037,166.473825
1,156607127,166.556739
1,156617968,166.705853
1,156662067,166.756353
1,156664280,166.916266
1,156813650,167.074624
1,156842336,167.424446
1,157066129,167.535885
1,157088690,167.67087
1,157153876,167.714161
1,157156851,167.792898
1,157191338,167.874287
1,157271025,167.950433
1,157273715,168.010944
1,157451127,168.166266
1,157477996,168.269433
1,157479528,168.351268
1,157486336,168.403927
1,157813753,168.53509
1,157818550,168.598008
1,157891524,168.618894
1,157894797,168.679911
1,157975770,168.737985
1,157986363,168.84486
1,158019262,168.90078
1,158034283,169.096752
1,158075252,169.200116
1,158085565,169.329647
1,158363687,169.460814
1,158380828,169.566052
1,158722677,169.694034
1,158783790,169.883169
1,158902344,169.931489
1,158906637,170.08042
1,158915141,170.196946
1,159127570,170.436755
1,159131926,170.544916
1,159181869,170.663312
1,159580403,170.763797
1,159732811,170.870809
1,159738719,170.984685
1,159760960,171.085253
1,159764142,171.19611
1,159796302,171.245542
1,159801111,171.395803
1,159818304,171.434911
1,159820026,171.510711
1,159880660,171.54802
1,159884109,171.680212
1,159911950,171.731131
1,159913812,171.823623
1,159954789,171.950239
1,160124875,172.141675
1,160134662,172.194679
1,160145298,172.351501
1,160157365,172.373996
1,160162872,172.501141
1,160428188,172.614334
1,160432279,172.673476
1,160468863,172.687043
1,160470756,172.834672
1,160599505,172.89807
1,160616703,173.054304
1,160642451,173.067049
1,160652476,173.21593
1,160679935,173.303434
1,160686494,173.422874
1,160921230,173.571165
1,160934819,173.651743
1,161273660,173.8645
1,161275943,173.929306
1,161456186,174.050356
1,161511471,174.200926
1,161673508,174.243183
1,161711252,174.358312
1,161950451,174.420112
1,161952747,174.522595
1,161974584,174.556478
1,161976473,174.693541
1,162013475,174.780015
1,162299823,174.989807
1,162319329,175.052444
1,162322955,175.177196
1,162345294,175.246581
1,162348117,175.316672
1,162440776,175.39738
1,162445136,175.506285
1,162767168,175.651682
1,163040495,176.001071
1,163046905,176.122944
1,163141826,176.149163
1,163145003,176.325394
1,163343389,176.461152
1,163345964,176.626732
1,163444153,176.678031
1,163505254,176.784479
1,163507519,176.964751
1,163579635,177.024194
1,163581663,177.124896
1,163813734,177.182799
1,163817001,177.341936
1,163947842,177.424827
1,163950439,177.495952
1,164249120,177.638466
1,164252918,177.694888
1,164409349,177.748737
1,164415878,177.832019
1,164443107,177.847108
1,164447829,178.004478
1,164479479,178.080073
1,164481240,178.154445
1,164526190,178.246718
1,164532325,178.39074
1,164559536,178.528136
1,164604122,178.562107
1,164605743,178.684521
1,164620786,178.706701
1,164623525,178.781296
1,164649216,178.904064
1,164651655,179.032654
1,164659008,179.043981
1,164660704,179.177893
1,164723835,179.266756
1,164728020,179.373634
1,164744889,179.440636
1,164952166,179.558923
1,164956135,179.622243
1,165016999,179.692886
1,165033421,179.79322
1,165084740,179.827208
1,165129278,179.961097
1,165191702,180.025646
1,165192976,180.10335
1,165283995,180.165157
1,165286034,180.258797
1,165461953,180.531565
1,165465858,180.709804
1,165622207,180.851914
1,165800914,180.961158
1,165825133,181.035792
1,165827488,181.159461
1,166006680,181.349219
1,166364063,181.52728
1,166365470,181.608532
1,166458590,181.681064
1,166461251,181.83393
1,166495607,181.847977
1,166511732,181.93811
1,167017409,182.137227
1,167091859,182.2548
1,167106073,182.375934
1,167159608,182.476992
1,167161112,182.610589
1,167393635,182.648667
1,167437953,182.744397
1,167443423,182.853841
1,167461873,182.907983
1,167466121,183.056963
1,167475386,183.158946
1,167501063,183.208542
1,167502945,183.372186
1,167532812,183.429418
1,167535358,183.547265
1,167597473,183.591836
1,167636560,183.721212
1,167642494,183.808189
1,167644730,183.945094
1,167651987,184.099021
1,167830006,184.31234
1,167878128,184.410841
1,168172624,184.474462
1,168181466,184.69241
1,168304723,184.80863
1,168309244,184.929076
1,168368154,185.007159
1,168375973,185.231117
1,168406461,185.301187
1,168408076,185.407643
1,168456819,185.533424
1,168566027,185.634367
1,168642851,185.783224
1,168649617,185.853645
1,168695027,185.918735
1,168696656,185.996304
1,168901339,186.162261
1,168903257,186.203289
1,169053970,186.37268
1,169085119,186.536591
1,169087920,186.632739
1,169521849,186.758184
1,169525171,186.89378
1,169578249,186.950847
1,169579753,187.051682
1,169646692,187.080054
1,169669706,187.19445
1,170168490,187.316244
1,170209790,187.428815
1,170552657,187.540029
1,170560332,187.630721
1,170916201,187.790829
1,170917337,187.886768
1,171006551,187.973797
1,171043633,188.106321
1,171045317,188.195912
1,171223015,188.298676
1,171226034,188.508084
1,171407761,188.649039
1,171410491,188.782308
1,171580024,188.814506
1,171649936,188.929361
1,172300124,189.203093
1,172303509,189.261103
1,172463933,189.346747
1,172465725,189.440275
1,172647523,189.493933
1,172680465,189.614774
1,172927741,189.731225
1,172946760,189.843236
1,173094569,189.902929
1,173102220,190.001687
1,173297704,190.149355
1,173302838,190.269916
1,173384422,190.353456
1,175089094,190.499876
1,175090414,190.555246
1,175162805,190.626417
1,175169101,190.704019
1,175276714,190.762756
1,175286396,190.829858
1,175385589,190.871404
1,175389466,191.039527
1,175421100,191.053274
1,175428957,191.18507
1,175441590,191.247044
1,175528029,191.283731
1,175529452,191.38781
1,175566717,191.446406
1,175569473,191.513076
1,175681631,191.651417
1,175684294,191.726992
1,175722999,191.747097
1,175724703,191.814779
1,175817853,191.888169
1,175824630,191.950981
1,175891622,192.06928
1,176416712,192.147066
1,176422326,192.257357
1,176435567,192.277791
1,176451369,192.50555
1,176520317,192.51462
1,176532195,192.625703
1,177015215,192.799254
1,177017173,192.856684
1,177178218,193.063896
1,177430564,193.138656
1,177434326,193.238876
1,177651210,193.346737
1,177652462,193.385047
1,177747222,193.438359
1,177750506,193.605454
1,177936481,193.816618
1,177938712,193.87059
1,177992402,193.906607
1,177997709,193.988489
1,178045388,194.105722
1,178463591,194.164597
1,178696750,194.357797
1,178903637,194.365829
1,178943012,194.552116
1,178972213,194.774902
1,179730081,194.991716
1,179763017,195.113217
1,180121480,195.21538
1,180124832,195.272548
1,180177266,195.308605
1,180194498,195.412885
1,180223870,195.450104
1,180228968,195.664332
1,180567428,195.785482
1,180570408,195.89091
1,180881148,195.955056
1,180940375,196.166771
1,181113441,196.281592
1,181118234,196.390321
1,181142729,196.415031
1,181153875,196.659429
1,181181893,196.731557
1,181310481,196.773948
1,181317295,196.902138
1,181386185,196.993155
1,181391895,197.08105
1,181443599,197.105451
1,181448837,197.231847
1,181523840,197.312539
1,181529346,197.422268
1,181828178,197.657642
1,182039442,197.729935
1,182048703,197.8266
1,182291545,197.967324
1,182298872,198.048451
1,182423576,198.129707
1,182425356,198.200563
1,182544815,198.286841
1,182549019,198.377756
1,182754545,198.544723
1,182756294,198.643532
1,182922975,198.701017
1,182927685,198.775919
1,183113952,198.807959
1,183282575,198.941703
1,183549757,199.005915
1,183555779,199.079741
1,183762403,199.135447
1,183787362,199.211469
1,183797944,199.332577
1,183930806,199.455846
1,183932459,199.57602
1,183981972,199.651039
1,183983580,199.738121
1,184589718,199.994687
1,184599514,200.084997
1,184630291,200.153272
1,184951676,200.287416
1,184958911,200.372299
1,185338974,200.427912
1,185426382,200.55079
1,185432942,200.670748
1,185453884,200.776598
1,185511423,200.81418
1,185519795,200.968634
1,186153618,201.243351
1,186155692,201.311971
1,186174823,201.335899
1,186178238,201.410873
1,186808343,201.563646
1,186812367,201.681061
1,186858048,201.811627
1,186862512,201.92022
1,186967702,201.954322
1,186969569,202.061036
1,186972935,202.107848
1,187054897,202.181763
1,187438634,202.341112
1,187522692,202.430968
1,187524506,202.497449
1,187756186,202.669224
1,187759761,202.803126
1,187850582,202.826526
1,187859677,202.936071
1,187901778,202.956553
1,187903798,203.07464
1,188621928,203.249104
1,188625642,203.398394
1,188705757,203.422561
1,188717784,203.490601
1,188757435,203.497091
1,188761359,203.599173
1,188773111,203.684746
1,189753703,203.875417
1,189763755,203.988698
1,189840353,204.044967
1,189841516,204.135033
1,189900082,204.148833
1,189903308,204.203637
1,189905175,204.319148
1,191428753,204.711719
1,191438591,204.801102
1,191868441,204.909277
1,191870504,204.963691
1,192348102,205.11564
1,192352813,205.178958
1,192469607,205.300739
1,192477882,205.404332
1,192547052,205.458642
1,192552969,205.629071
1,192564689,205.658746
1,192567674,205.804448
1,192596512,205.813286
1,192598635,205.880386
1,192788379,205.957957
1,192793989,206.045683
1,193444619,206.192033
1,193506120,206.327155
1,193508609,206.445775
1,193574615,206.48153
1,193576625,206.609912
1,193770519,206.657424
1,194106280,206.957285
1,194110960,207.03113
1,194381108,207.171669
1,195155161,207.397348
1,195156175,207.455691
1,195567049,207.567086
1,195570008,207.653775
1,195672529,207.664191
1,195673838,207.712624
1,195914569,207.860059
1,195927611,207.979125
1,195995948,207.998125
1,195997563,208.091651
1,196028887,208.173843
1,196172936,208.232437
1,196179646,208.417064
1,197310096,208.602739
1,197312162,208.754676
1,197937674,208.880866
1,197943073,209.093334
1,198099838,209.320369
1,198540028,209.417493
1,198542032,209.501877
1,199238445,209.849952
1,199240424,209.930722
1,199257785,209.97398
1,199260653,210.053614
1,199581581,210.155437
1,199583168,210.200539
1,200018851,210.391798
1,200022667,210.473629
1,200136582,210.6464
1,200138849,210.7473
1,200148319,210.767787
1,200150738,210.876401
1,200165884,210.946839
1,200464844,211.113617
1,200469505,211.25892
1,200669180,211.425773
1,200861595,211.465111
1,200867492,211.564274
1,201037307,211.674386
1,201042153,211.751967
1,201070400,211.83031
1,201071884,211.920238
1,201169554,212.125678
1,201173150,212.186243
1,201364570,212.377843
1,201372713,212.514017
1,201385868,212.537596
1,201388148,212.653526
1,201455910,212.853204
1,201524716,212.935398
1,201527417,213.065346
1,201538826,213.150421
1,201573004,213.173486
1,201598917,213.379867
1,201630955,213.491887
1,201754444,213.652936
1,201887382,213.700365
1,201962324,213.836115
1,201966238,213.909482
1,202125899,214.202542
1,202130754,214.375325
1,202200799,214.452769
1,202203119,214.514419
1,202577386,214.598998
1,202617841,214.750074
1,202820077,214.817872
1,202827398,214.875826
1,203000814,214.986434
1,203047621,215.077078
1,203060544,215.267431
1,203168474,215.401282
1,203197257,215.479908
1,203200196,215.628687
1,203329647,215.750901
1,203336064,215.917482
1,203369309,216.086968
1,203478370,216.168833
1,203571766,216.614307
1,203638113,216.693895
1,203650510,216.882199
1,203733579,217.021133
1,203979519,217.13157
1,203982333,217.22294
1,204109473,217.457042
1,204112138,217.571969
1,204132721,217.674907
1,204175579,217.713195
1,204180626,217.792036
1,204259763,217.843371
1,204262260,217.905133
1,204322935,217.935631
1,204354955,218.028222
1,204361487,218.137375
1,204402167,218.223692
1,204606574,218.289144
1,204680577,218.409732
1,204682011,218.522218
1,204869559,218.678005
1,204875330,218.813092
1,204972288,219.02958
1,204987629,219.139429
1,205042042,219.258371
1,205269152,219.316475
1,205272983,219.388925
1,205415272,219.593654
1,205424506,219.701791
1,205458264,219.841292
1,205460494,219.945772
1,205485290,219.996589
1,205489472,220.123131
1,205641826,220.362901
1,205811413,220.423473
1,205814497,220.491985
1,205882454,220.506112
1,205885916,220.599226
1,206556812,221.589761
1,206706419,221.704893
1,206712543,221.778988
1,206793642,221.907919
1,206796179,221.989682
1,206930711,222.054359
1,206991253,222.202414
1,207040659,222.216657
1,207043174,222.337553
1,207191164,222.400001
1,207288392,222.530027
1,207300259,222.66267
1,207675655,222.786176
1,207679229,222.846775
1,207876577,222.898378
1,207880154,222.98424
1,208024820,223.020963
1,208158787,223.163767
1,208164620,223.268887
1,208179552,223.318164
1,208184309,223.455869
1,208193732,223.468529
1,208195516,223.537738
1,208408890,223.710313
1,208410635,223.806671
1,208580365,224.000421
1,208592627,224.081938
1,208628585,224.122417
1,208643993,224.360167
1,208698669,224.385716
1,208709880,224.460485
1,208807013,224.548484
1,208810625,224.676361
1,208856399,224.733287
1,208858179,224.817079
1,208921680,224.844467
1,209002220,225.005466
1,209094529,225.077366
1,209097788,225.176215
1,209120180,225.192837
1,209121467,225.252749
1,209234358,225.317339
1,209236185,225.398005
1,209583905,225.605937
1,209587258,225.733117
1,209621776,225.83166
1,209720842,225.893485
1,209726120,226.170374
1,209782343,226.202151
1,209784002,226.327022
1,209831544,226.402817
1,209839374,226.613117
1,209881373,226.673395
1,210443546,226.810601
1,210744289,227.235329
1,210748082,227.360054
1,210786743,227.394926
1,210792050,227.583644
1,210886979,227.661358
1,210890191,227.731617
1,211079618,227.830251
1,211081997,227.96481
1,211643017,228.132028
1,211763053,228.273188
1,211769306,228.350368
1,211900267,228.540123
1,211904334,228.627367
1,212344489,228.738398
1,212347150,228.866894
1,212588206,228.921624
1,212757891,229.045759
1,212879500,229.286248
1,213097929,229.357819
1,213100605,229.499907
1,213493727,229.593073
1,213578006,229.80127
1,213583547,229.9006
1,213681059,230.060556
1,213685818,230.212186
1,213778006,230.259958
1,213784604,230.414733
1,213834509,230.483752
1,213843679,230.608109
1,213926607,230.687761
1,213937037,230.867207
1,213953479,230.875104
1,213959095,230.956164
1,214280532,231.174821
1,214288897,231.293613
1,214313105,231.399049
1,214410021,231.435346
1,214413099,231.565552
1,214575449,231.698674
1,214581034,231.891397
1,214669583,231.982816
1,214672950,232.063609
1,215127770,232.347193
1,215134041,232.615436
1,215829894,232.762264
1,215849589,232.850335
1,215851464,232.933503
1,215968551,233.059416
1,215969716,233.139582
1,216209672,233.345192
1,216212796,233.418489
1,216237728,233.502553
1,216248392,233.749112
1,216632660,233.889368
1,216634445,233.987196
1,216673822,234.028256
1,216676259,234.16964
1,216728632,234.268907
1,216730036,234.361892
1,216925763,234.523324
1,216941624,234.588879
1,216943014,234.656463
1,217053815,234.746326
1,217085749,234.879142
1,217088568,234.957837
1,217112173,235.03392
1,217221915,235.094315
1,217249450,235.176564
1,217252022,235.302676
1,217349392,235.43469
1,217356545,235.567067
1,217577346,235.705152
1,217579782,235.800883
1,217620430,235.826189
1,217625140,235.942869
1,217670527,235.948216
1,217673290,236.011094
1,218019776,236.168517
1,218294968,236.389153
